id,image_name,objects,merchant_name,lat,lng,address,area_id,product_name,
16530,16530.jpg,,OVEN FRESH,23.7965148,90.3538603,"91,BAUNIA BAZAR MAIN ROAD,TVRAG,UTTARA, DHAKA-1230",5135,cake,
16557,16557.jpg,no_dan_cake,M.S FATEHA VAR. STORE,23.7788211,90.370799,"194, WEST AGARGAON, MIRPUR",1649,cake,
16559,16559.jpg,,58 GENERAL STORE,23.7797941,90.3710089,"58, WEST AGARGAON",1649,cake,
16560,16560.jpg,no_dan_cake,JALAL UDDIN MAYAR DOYA,23.7855294,90.3607426,"485,SOUTH PAIKPARA, MIRPUR, DHAKA-1216",5134,cake,
16563,16563.jpg,,58. STORE - 02,23.7800731,90.3711825,"1207, AGARGONG, DHAKA",1649,cake,
16567,16567.jpg,no_dan_cake,SUMAIYA GENERAL STORE,23.7782047,90.3709298,"8NO WEST AGARGAON, MIRPUR",1649,cake,
16577,16577.jpg,,MADINA STORE,23.7844134,90.362239,"457/2/D, DOKKHIN PAIKPARA L, MIRPUR, DHAKA-1216",5134,cake,
16578,16578.jpg,no_dan_cake,HASAN TEA STORE,23.7801338,90.3699805,"117,PORATON KHANKHA MOSJID, POSSIM AGARGAON",1649,cake,
16601,16601.jpg,,SAWAR G. STORE,23.7782115,90.3701767,"19/20, W. AGARGONE, B,N,P, BAZR,",1649,cake,
16604,16604.jpg,no_dan_cake,SISIR STORE,23.7847718,90.3628494,"436/1,SOUTH PAIKPARA,DHAKA-1216",5134,cake,
16615,16615.jpg,,AFSANA ELECTRONIC & STATIONERY,23.776037,90.3726285,"206, POSSIM AGARGAON, BNP BAZAR, SHEREBANGLA NAGOR, DHAKA",1649,cake,
16618,16618.jpg,no_dan_cake,TANVIR VARAITIES STORE,23.7842836,90.3635787,"431/2 SOUTH PAIKPARA, DHAKA 1216",5136,cake,
16630,16630.jpg,no_dan_cake,MS HASAN GEN. STORE,23.77914,90.3688776,"106/6,WEST AGARGAON, SHER E BANGLA NAGAR, DHAKA",1649,cake,
16636,16636.jpg,,BROTHER STORE,23.7815052,90.3718773,"68,WEST AGARGAON,DHAKA",1649,cake,
16640,16640.jpg,,HABI GENERAL STORE,23.8104301,90.3636723,"172-173, SECTION-6, MADRASA COMPLEX, BLOCK-D, MIRPUR, DHAKA-1216",5129,cake,
16647,16647.jpg,"no_dan_cake,dan_cake",RAJBARI GENERAL STORE,23.7838607,90.36645,"CHAD MOHOL ROAD, GIRILER MOR, SOUTH PAIKPARA",5136,cake,
16650,16650.jpg,no_dan_cake,AL MADINA STORE,23.7842393,90.3637253,"394/3, SOUTH PAIKPARA, DHAKA",5136,cake,
16657,16657.jpg,,JAFOR AND SONS,23.8104515,90.3636676,"MASJID  MARKET, SECTION-6, BLOCK-D, SHOP NO-141,172,173, MIRPUR, DHAKA-1216",5129,cake,
16661,16661.jpg,no_dan_cake,RABBANI GEN. STORE,23.8139632,90.3901877,"74/A, VASANTEK, CANTONMENT, DHAKA",1619,cake,
16671,16671.jpg,no_dan_cake,BIKRAMPUR S. & B.,23.7786934,90.3709041,"MOSJID MARKET,POSSIM AGARGAON,DHAKA",1649,cake,
16673,16673.jpg,no_dan_cake,BISMILLAH GENERAL STORE,23.8138623,90.3902725,"TONARTEK, VASANTEK, CANT, DHAKA–1206",1619,cake,
16675,16675.jpg,,MAYER DUA GENERAL STORE,23.7782828,90.370755,"54, AGARGAON BNP BAZAR, SHEREBANGLA NAGOR, DHAKA",1649,cake,
16677,16677.jpg,no_dan_cake,MIR DEPARTMENTAL STORE,23.8174094,90.3913611,110 NORTH VASNTEK DHAKA CANT. DHAKA,1619,cake,
16678,16678.jpg,,MUNNA TEL. & V.STORE,23.78394,90.3656428,"409-2, C, SP-ROAD, S. PAIKPARA, MIRPUR",5134,cake,
16680,16680.jpg,no_dan_cake,REDOWAN GENERAL STORE,23.785202,90.3662557,"229/1 DIKKHIN PIRERBAG, MIRPUR, DHAKA-1216",5136,cake,
16685,16685.jpg,no_dan_cake,SIFAT TRADERS,23.7790412,90.3689632,"105/5, WEST AGARGAON, SHER E BANGLA NAGAR, DHAKA",1649,cake,
16691,16691.jpg,"no_dan_cake,no_cake",MA ER DOWA STORE,23.8147784,90.3894524,55/3 TONATEK VASHANTEK DHAKA,1619,cake,
16698,16698.jpg,no_dan_cake,SHOVO MUDIKHANA,23.787102,90.3668424,"239/A, PIRERBAG, MIRPUR, DHAKA-1216",5136,cake,
16705,16705.jpg,no_dan_cake,HOQUE ENTERPRISE,23.7859705,90.3666955,"239, SOUTH PIRERBAG, MIRPUR, DHAKA",5136,cake,
16710,16710.jpg,,MAGNELIA CHA,23.8103595,90.3636639,"SHOP-176-177,6/D,MADRASHA MARKET,MIRPUR, DHAKA-1216",5129,cake,
16719,16719.jpg,,RUHI CONFECTIONERY AND GENERAL STORE,23.8103595,90.3636639,"6/D,MADRASHA MARKET,SHOP-177,MIRPUR, DHAKA-1216",5129,cake,
16724,16724.jpg,,MINHAJ SRORE,23.8120927,90.389242,"5NO, VASENTEK, DHAKA-1206",1619,cake,
16736,16736.jpg,,HAZI CONFECTIONERY,23.7833511,90.3752103,"81, TALTOLA, KAFRUL,MIRPUR",1649,cake,
16737,16737.jpg,,SANTA GEN. STORE,23.7864354,90.3626349,SHOUT PAIKPARA MIRPUR DHAKA 1216,5134,cake,
16743,16743.jpg,,MAHATHAB GENERAL STORE,23.8152747,90.3891057,66/2 TONARTEK VASHANTEK DHAKA,1619,cake,
16745,16745.jpg,,A: HAMID TEA STORE,23.8119312,90.3894794,"TALIM GHAR ROAD, WEST VASHANTEK, DHAKA",1619,cake,
16754,16754.jpg,,AL-MUNTASHIR ELECTRIC,23.78858,90.3660104,"277, MIDDLE PIRERABAG, MIRPUR",5136,cake,
16759,16759.jpg,,SHAH ALAM ELECTIONK,23.8126783,90.3896,"7/3 NORTH VASANTEK, DHAKA CANT, DHAKA",1619,cake,
16771,16771.jpg,,SUJON TEA STORE,23.785981,90.3393623,"78 COURT BARI, DARUSSALAM , MIRPUR, DHAKA",5132,cake,
16773,16773.jpg,no_dan_cake,JAKIR STORE,23.7780017,90.3701903,"170, WEST AGARGAON, BNP BAZAR, DHAKA",1649,cake,
16782,16782.jpg,no_dan_cake,KUETI VARIETIES STORE,23.8161773,90.3883737,187-7-3 DEWANPARA VASHANTEK DHAKA,1619,cake,
16793,16793.jpg,,MAYER DOYA LAUNDRY,23.8065538,90.3697213,"SOUTH PIRERBAG,MIRPUR,DHAKA-1216",1588,cake,
16804,16804.jpg,no_dan_cake,VAI BON BEKARY,23.8160882,90.3868878,173/3 DEWANPARA VASHANTEK DHAKA,1619,cake,
16806,16806.jpg,,TOHA TEA STORE,23.7856201,90.3638415,"375/2, DOKKHIN PAIKPARA, MIRPUR-1, DHAKA-1216",5136,cake,
16812,16812.jpg,"no_dan_cake,dan_cake,no_cake",SOAD STORE,23.7859705,90.3666955,"282/4, MODDHO PIRERBAG, MIRPUR, DHAKA",5136,cake,
16814,16814.jpg,"no_dan_cake,no_cake",NOAB G. STORE,23.7780802,90.3704145,"D/19/20, AGARGON, TALTOLA MARKET",1649,cake,
16816,16816.jpg,,MORIOM GENERAL STORE,23.7841908,90.3728143,"46/7, POSSIM KAFRUL TALTOLA, MIRPUR, DHAKA",5139,cake,
16818,16818.jpg,no_dan_cake,AL - MODINA  STORE,23.7809214,90.3706248,"63/3, WEST AGARGAON, DHAKA 1207",1649,cake,
16822,16822.jpg,,RIYA STORE,23.7788593,90.3690451,"27/A/1,AGARGAON DHAKA",1649,cake,
16829,16829.jpg,,KISHAN TEA STORE,23.791986,90.3416641,"93/2 JHANARABAD, MIRPUR-1, DHAKA-1216.",5132,cake,
16834,16834.jpg,,ISMAIL GENERAL STORE,23.8123896,90.3898141,"MAJUMDAR MOR, DHAKA CANTONMENT",1619,cake,
16836,16836.jpg,no_dan_cake,LABONNO GENERAL STORE,23.7862444,90.3627102,"333, ROAD-19, SOUTH PIKEPARA, BOTTALA, DHAKA-1216",5136,cake,
16837,16837.jpg,,LABIB GEN. STORE,23.7799432,90.3691851,"W. AGARGAON, SHERE BANGLA NAGAR, DHAKA",1649,cake,
16845,16845.jpg,"no_dan_cake,no_cake",MAYER DOHA GENERAL STORE,23.8122782,90.3951991,256/1VASANTEK DHAKA CANT DHAKA,1619,cake,
16850,16850.jpg,no_dan_cake,AL-AMIN GENERAL STORE,23.7835429,90.3761146,96. WEST KAFRUL TALTOLA. MIRPUR,1649,cake,
16860,16860.jpg,,VAI VAI GENERAL STORE,23.8190081,90.3542982,"HOUSE-1, ROAD-31, RUPNAGAR Aa/A, MIRPUR, DHAKA",5129,cake,
16873,16873.jpg,,ASIF ENTERPRISE,23.7823578,90.368643,"220/B-4, S. PIRERBAG, 60 FEET, AMTOLA BAZAR, MIRPUR, DHAKA",1649,cake,
16877,16877.jpg,,BISMILLA GENERAL STORE,23.7835502,90.3761252,"1, 24/1, MOSJID MERKET, TALTOLA",1649,cake,
16881,16881.jpg,,MA BABAR DOA ENTERPRISE,23.8123945,90.3897723,"MAJUMDAR BARI MOR, CANTONMENT, DHAKA",1619,cake,
16886,16886.jpg,no_dan_cake,AKBAR TEA STORE,23.7782701,90.3682093,"SIDE OF DTCL, AGARGAON, DHAKA",1649,cake,
16909,16909.jpg,no_dan_cake,SAKIB GEN. STORE,23.7824213,90.3637174,"HOUSE -53/2, ROAD -11, KOLLAYNPUR DHAKA 1207",5134,cake,
16911,16911.jpg,,MUSLIM SWEETS,23.7892964,90.3598573,"179, MODHO PAIKPARA MIRPUR DHAKA 1216",5134,cake,
16930,16930.jpg,no_dan_cake,ABDUL KUDDUS STORE,23.789263,90.3618008,"MODDHO PAIKPARA, MIRPUR, DHAKA-1216",5136,cake,
16938,16938.jpg,,RIFAT STORE,23.7920609,90.3434755,"39/B,2ND COLONY ,MAZAR ROAD, MIRPUR, DHAKA-1216",5132,cake,
16950,16950.jpg,no_dan_cake,ROJONIGANDHA GEN. STORE,23.7893859,90.3601755,"179/A, MODHO PAIKPARA MIRPUR DHAKA 1216",5134,cake,
16953,16953.jpg,no_dan_cake,MODINA STORE,23.7825556,90.3725047,"272/KHA/3/B WEST,AGARGAON",1649,cake,
16958,16958.jpg,no_dan_cake,SALAUDDIN TRADERS,23.7895246,90.3497012,"231, LALKUTHI, 1ST COLONY, MIRPUR-1, DHAKA-1216",5135,cake,
16964,16964.jpg,no_dan_cake,ZAHER GEN. STORE,23.7824254,90.363303,"SHOP-3, HOUSE -50/2, ROAD-11, KOLLAYNPUR, DHAKA -1207",5134,cake,
16981,16981.jpg,"no_dan_cake,no_cake",NEW BISMILLAH GEN. STORE,23.7880051,90.3650101,"289, SOUTH PAIKPARA, MIRPUR, DHAKA",5136,cake,
16992,16992.jpg,,ABIR ENTERPRISE,23.7902037,90.359619,"80/1, MIDDLE PAIKPARA, DHAKA-1216",5135,cake,
17011,17011.jpg,no_dan_cake,BIKROMPUR TEA STALL,23.7866951,90.3624704,"DOKKHIN PAIKPARA, MIRPUR, DHAKA-1216",5134,cake,
17012,17012.jpg,,RAIHAN STORE,23.7783474,90.3689609,"SHER E BANGLA NAGAR, DHAKA",1649,cake,
17013,17013.jpg,no_dan_cake,BISMILLAH STORE,23.7867584,90.3604622,"346/2, SOUTH PAIKPARA, MIRPUR, DHAKA",5134,cake,
17017,17017.jpg,no_dan_cake,BROTHER COFFEE HOUSE,23.7895283,90.3496921,"LALKUTHI, 1ST COLONY, MIRPUR-1, DHAKA-1216",5135,cake,
17035,17035.jpg,no_dan_cake,ALLAHRDAN GEN. STORE,23.7832125,90.3638634,"DOKKINPAIKPARA,DHAKA-1207",5134,cake,
17046,17046.jpg,,ALI VAR. STORE,23.7892209,90.3612152,"173/1,MODDHO PAIKPARA,MIRPUR,DHAKA",5136,cake,
17047,17047.jpg,no_dan_cake,IMON TEA STORE,23.7804324,90.3683005,"SHER-E-BANGLA NAGAR, WEST AGARGAON",1649,cake,
17054,17054.jpg,no_dan_cake,BARISHAL TEA STORE,23.7889047,90.3635459,"476/2- A, D BLOCK, DOKKHIN ABASON, PAIKPARA, MIRPUR",5136,cake,
17059,17059.jpg,,HASAN STORE,23.7780223,90.3694694,"IN FRONT OF BTCL, AGARGAON, DHAKA-1216",1649,cake,
17062,17062.jpg,,REMON GEN. STORE,23.7852939,90.3591675,"KOLLANPUR, NEWBAZAR, MIRPUR, DHAKA-1216.",5134,cake,
17075,17075.jpg,,ALLAHAR DAN STORE,23.7885003,90.3741307,"460/8, W. SEWRAPARA, MIRPUR, DHAKA",5139,cake,
17105,17105.jpg,,ALLAH-DAN TEA STORE,23.812829,90.3811624,"DEWANPARA, VASANTEK, DHAKA CANT, DHAKA-1206",5128,cake,
17116,17116.jpg,"no_dan_cake,dan_cake,no_cake",MANIK TEA STORE,23.7778979,90.370212,"POSSIM AGARGAON, BNP BAZAR, DHAKA",1649,cake,
17118,17118.jpg,,RASEL STORE,23.7822259,90.3697795,261/2 WEST AGARGAON. MIRPUR,1649,cake,
17119,17119.jpg,no_dan_cake,BISMILLAH TEA STORE,23.7890139,90.3481403,"1ST COLONY, LALQUTI, MIRPUR-1, DHAKA-1216",5133,cake,
17120,17120.jpg,,JAFOR STORE,23.7868551,90.3628105,"341/1/A, SOUTH PAIKPARA, MIRPUR, DHAKA-1216",5134,cake,
17124,17124.jpg,,MARIYA GIFT C. & S.,23.7797422,90.3696768,"40/1, POSSIM AGARGAON, DHAKA",1649,cake,
17132,17132.jpg,,ASRAF ALI TELECOM,23.7998446,90.3490625,"46/KHA, ROAD-10, NORTH-BISIL, MIRPUR-1, DHAKA-1216",5131,cake,
17140,17140.jpg,no_dan_cake,BISMILLAH TELECOM AND VAR. SAMAHAR,23.811655,90.3892411,"4 NO WEST VASHANTEK, DHAKA CAN'T, DHAKA",1619,cake,
17148,17148.jpg,,KALAM STORE,23.7807008,90.3688232,"WEST AGARGAON, MIRPUR DHAKA",1649,cake,
17163,17163.jpg,,JAHID CROCKERIES,23.8100912,90.363519,"SHOP#92, MADRASA MARKET, SECTION#6, BLOCK#D, MIRPUR, DHAKA-1216",1584,cake,
17164,17164.jpg,,TAMIM STORE,23.7892595,90.359831,"73/2, MODDHO PAIKPARA, MIRPUR, DHAKA",5134,cake,
17169,17169.jpg,,KHAN STORE,23.7894527,90.3471278,"A/44, 3RD COLONY MASJID ROAD, LALKUTHI, MIRPUR, DHAKA",5133,cake,
17175,17175.jpg,no_dan_cake,JAHANA STORE,23.789357,90.3594247,"MODDHO PAIKPARA, MIRPUR, DHAKA.",5134,cake,
17187,17187.jpg,,MONIYA ELECTRONIC,23.81222,90.3946129,"265/4,VASHANTEK,DHAKA-1206",1619,cake,
17188,17188.jpg,no_dan_cake,SABBIR TEA STORE,23.8181334,90.3541022,"SEC-11,  BLOCK-B,  ROAD-12 MIRPUR PALLOBI",5129,cake,
17197,17197.jpg,,M/S MOINUL ENTERPRISE,23.7967586,90.3583253,"55/1-A,SHA ALI BAG,MIRPUR, DHAKA-1216",5135,cake,
17208,17208.jpg,,RAISHA STORE,23.7901666,90.346481,"3RD COLONY, MAZAR ROAD, MIRPUR-1, DHAKA-1216",5133,cake,
17211,17211.jpg,,RABBI HOTEL,23.789668,90.3468716,"3RD COLONY, MAZAR ROAD, MIRPUR-1, DHAKA-1216",5133,cake,
17227,17227.jpg,,MAYA ENTERPRISE,23.7875108,90.3522197,"27/B-3,TANIA MOHOL,TOLARBAGH ZERO POINT,MIRPUR-1,DHAKA-1216",5135,cake,
17246,17246.jpg,,FAIRUJ ENT.,23.7824607,90.3612678,"19, ROAD-11, KALLYANPUR",5134,cake,
17252,17252.jpg,,NABIL VARIETIES STORE,23.7894123,90.3703029,"365/12, POSSIM SHAWRAPARA, MIRPUR, DHAKA",5136,cake,
17255,17255.jpg,,TRADE LINK,23.7838199,90.3725288,"D/122, AGARGAON, TALTOLA, BAZAR",1649,cake,
17268,17268.jpg,,MA BABAR DOWA ELECTRIC,23.7824325,90.36158,"87, ROAD 11, KALLAYANPUR,  DHAKA 1216",5134,cake,
17276,17276.jpg,,MAYER DOYA TELECOM,23.7832351,90.3773554,"A-145, TALTOLA BAZER, MIRPUR",1649,cake,
17297,17297.jpg,,JOGAJOK TELIKOM,23.8183981,90.3968486,167/2 MATIKATA DHAKA CANTONMANT DHAKA,1619,cake,
17299,17299.jpg,no_dan_cake,HIMU GENERAL STORE,23.8174142,90.3965536,"165, NORTH VASHANTEK, DHAKA CAN'T,  DHAKA",1619,cake,
17301,17301.jpg,,"NAJIF, DEP, STORE",23.7834033,90.3784831,"AGARGONE, TALTOLA, BAZAR",1649,cake,
17317,17317.jpg,"no_dan_cake,no_cake",JANANI BANIJJO BITAN.,23.790124,90.3722108,342 WEST SHEWRAPARA MIRPUR DHAKA,1588,cake,
17318,17318.jpg,,HIDUL TEA STORE,23.7852016,90.3684365,"260/1,DOKKIN PIRARBAG,DHAKA",5136,cake,
17332,17332.jpg,,J.K VAR. STORE,23.7872101,90.3672584,"261/4/A, DOKKIN PIRERBAG (PABNA GOLI), MIRPUR,DHAKA.",5136,cake,
17349,17349.jpg,,MOHIUDDIN ENTERPRIZE,23.7866545,90.36824,"260/1,DOKKHIN PIRERBUG, MIRPUR, DHAKA",5136,cake,
17350,17350.jpg,,NUR DEP. STORE,23.7824503,90.3626555,"S- 40/A,  ROAD- 11, MIRPUR, DHAKA",5134,cake,
17354,17354.jpg,,BEAUTY VARIETIES STORE,23.8177188,90.3598168,"ROAD-4,THANAR SAMNNE HAZI MARKET,DHAKA-1216",5129,cake,
17361,17361.jpg,,MINAMI TRADERS-4,23.8187352,90.3958528,"68/A MATIKATA BAZAR, CANTONMENT, DHAKA",1619,cake,
17368,17368.jpg,,ERA COSMETICS,23.7901666,90.3722126,"342/1,POSSIM SHAWRAPARA,DHAKA.",1588,cake,
17378,17378.jpg,no_dan_cake,NURE ARIAN STORE,23.7900785,90.3737823,"509/1 WEST SHEWRAPARA, MIRPUR, DHAKA.",1588,cake,
17382,17382.jpg,,ASMA GENERAL STORE,23.7844738,90.3742437,"136-WEST KAFRUL, MOLLAPARA",5139,cake,
17388,17388.jpg,no_dan_cake,S. K DPT. STORE,23.7814838,90.3640242,"16/1-C, COMISIONAR GOLI, KALYANPUR, MIRPUR,",5134,cake,
17392,17392.jpg,"no_dan_cake,dan_cake,no_cake",CHANDPUR VAR. STORE,23.7872402,90.3672386,"262/3,DOKKIN PIRERBAG, MIRPUR, DHAKA",5136,cake,
17393,17393.jpg,,DIPANETA GENERAL STORE,23.7849816,90.3758766,181/A WEST KAFRUL.MIRPUR,5139,cake,
17395,17395.jpg,,MS KALAM GENERAL STORE,23.8190751,90.3951205,"88/MATIKATA, DHAKA CANTONMENT, DHAKA- 1206",1619,cake,
17398,17398.jpg,,FAMILY GEN. STORE,23.7833573,90.3747378,"98/4, W. KAFRUL, DHAKA",1649,cake,
17414,17414.jpg,no_dan_cake,GARDEN VIEW DEPT. STORE,23.7835178,90.3630674,GARDEN VIEW ROAD,5134,cake,
17430,17430.jpg,,MASUD STORE,23.7800151,90.3605853,"26, KALLAYANPUR, DHAKA",5134,cake,
17447,17447.jpg,"no_dan_cake,no_cake",WAFI.G. STORE,23.7838199,90.3725288,"225, POSSIM KAFRUL, TALTOL",1649,cake,
17453,17453.jpg,,TAOHID SUPER STORE,23.7814838,90.3640242,"PLOT-5, ROAD-2, KALYANPUR,MIRPUR,DHAKA",5134,cake,
17462,17462.jpg,no_dan_cake,PROTOM PROHOR,23.7812742,90.35939,"33, MAIN ROAD, KOLLAYNPUR, DHAKA-1207",5134,cake,
17465,17465.jpg,,FENI TELECOM,23.8189515,90.3953878,"73, MATIKATA, CANTONMENT, DHAKA",1619,cake,
17472,17472.jpg,,BANAFUL AND CON,23.819185,90.3949728,80/1 MATIKATHA DHAKA,1619,cake,
17473,17473.jpg,,HASAN ENTERPRISE,23.7886751,90.3426706,"6 NO CITY CORPORATION MARKET, GAPTOLI BUS TERMINAL, DHAKA",5132,cake,
17475,17475.jpg,,FAHAMID STORE,23.7898562,90.3753336,"671, POSSIM SHAWRAPARA",1588,cake,
17477,17477.jpg,,NOYON TEA STORE,23.7852278,90.3639736,"372/4, ROAD-30, MIRPUR, DHAKA",5136,cake,
17495,17495.jpg,no_dan_cake,RAKIB STORE,23.7866631,90.3684049,"207/3 OLI MARKET, SOUTH PIRARBUG, MIRPUR,DHAKA",5136,cake,
17517,17517.jpg,"no_dan_cake,no_cake",RIPON TEA STORE,23.7808053,90.3604706,"39/C,MAIN ROAD KOLLAYNPUR, DHAKA-1207",5134,cake,
17521,17521.jpg,,JWEL STORE,23.8192558,90.3940193,"118/4,DHAKA,CANTONMENT",1619,cake,
17541,17541.jpg,,ATIF TELECOM,23.7824925,90.3637059,"53/11, KALLYANPUR, MIRPUR, DHAKA",5134,cake,
17550,17550.jpg,,EMON TEA STORE,23.8098382,90.3573223,"ROAD-06, HOUSE-12, AV-6, PALLOBI DHAKA-1216,",5129,cake,
17552,17552.jpg,no_dan_cake,DEWAN VARIETIES STORE,23.8161343,90.3622735,"HOUSE#514,ROAD-4, SECTION#07, MILK VITA ROAD, MIRPUR, DHAKA-1216",5129,cake,
17558,17558.jpg,no_dan_cake,G. MARX DEP. STORE,23.7815978,90.3616678,"17/A, ROAD-3, KALLYANPUR MIRPUR -1 DHAKA -1216",5134,cake,
17567,17567.jpg,,MODINA GENERAL STORE,23.8041429,90.3514992,"25/40,NEW-C BLOCK,RAINKHOLA,MIRPUR-1,DHAKA-1216",5131,cake,
17576,17576.jpg,,RAYHAN STORE,23.8194237,90.3942063,117 MATIKATA DHAKA,1619,cake,
17578,17578.jpg,,DEWAN TEA STALL,23.8160549,90.3621757,"ROAD#4, SECTION#7, MILK VITA ROAD, MIRPUR, DHAKA-1216",5129,cake,
17579,17579.jpg,,ABU BAKAR GEN. STORE,23.782316,90.3648305,"56/7-A, ROAD-11, MIRPUR, DHAKA",5134,cake,
17582,17582.jpg,no_dan_cake,NASIM GENERAL STORE,23.7852563,90.3609849,"484, SOUTH PAIKPARA, SOUTH ABASON, MIRPUR, DHAKA-1216",5134,cake,
17583,17583.jpg,,JUICE CORNER,23.7943333,90.3528424,"SHOP# 58, ROAD#10, SOUTH BISHIL, MIRPUR-1, DHAKA-1216",5135,cake,
17585,17585.jpg,,DHAKA BUSINESS POINT,23.7818892,90.3600974,"54/A, MAIN ROAD,KOLLAYNPUR, DHAKA-1207",5134,cake,
17587,17587.jpg,,JIBON STORE,23.8177493,90.3921245,"WEST MATIKATA, DHAKA CAN'T, DHAKA",1619,cake,
17589,17589.jpg,,NEW DHANSIRI DEPT. STORE,23.8194568,90.3942038,"MATIKATA, BAZAR ROAD, DHAKA-1206",1619,cake,
17593,17593.jpg,,BIJOY DEPARTMENTAL,23.8177521,90.3920567,"132, MATIKATA",1619,cake,
17598,17598.jpg,no_dan_cake,REHAD TEA STORE,23.8171664,90.3929456,"33, DHAKA, CANTONMENT",1619,cake,
17616,17616.jpg,,PANNA HARDWARE,23.8177905,90.3919796,"36/A, MATIKATA, DHAKA-1206",1619,cake,
17627,17627.jpg,,NEW MONI TRADERS,23.7792781,90.3612421,"KALYANPUR,MAIN SORAK, MIRPUR, DHAKA",5134,cake,
17635,17635.jpg,,MAYER DOWA G. STORE,23.7883818,90.3723438,"432/3, WEST SHAWRAPARA, MIRPUR",5136,cake,
17647,17647.jpg,,BHOLA TEA STORE,23.7085912,90.4253325,"NOTON BAZAR, KOLLAYNPUR, DHAKA-1207",1651,cake,
17648,17648.jpg,,NIROB GENERAL STORE,23.8167198,90.3896238,191/7A MATIKATA BAZAR,1619,cake,
17656,17656.jpg,,MODINA STORE,23.8190247,90.391986,"HOLY APARTMENT, MATIKATA, DHAKA-1206",1619,cake,
17659,17659.jpg,no_dan_cake,BISMILLA TEA STORE,23.7866121,90.3697881,143/3 SOUTH PIRARBUG MIRPUR DHAKA,5136,cake,
17660,17660.jpg,,BHUYAN STORE,23.7792781,90.3612421,"54/A, KALYANPUR, MAIN SARAK,MIRPUR, DHAKA",5134,cake,
17668,17668.jpg,,MAHIN GENERAL STORE,23.8172504,90.3899993,"18/2, MATIKATA, CANTONMENT, DHAKA",1619,cake,
17673,17673.jpg,,SHOHIDUL TEA STORE,23.7944674,90.35281,"57, ROAD NO# 10, SOUTH BISHIL, MIRPUR-1, DHAKA-1216",5135,cake,
17682,17682.jpg,no_dan_cake,AL ARAFAH GENERAL STORE,23.8174535,90.3538685,"ROAD-12 HOUSE-36, BLOCK-B,  SEC-11 PALLOBI DHAKA -1216",5129,cake,
17690,17690.jpg,,MEHEDI GIFT CORNER,23.8170656,90.390262,"42/2-C, WEST MATIKATA, DHAKA CAN'T, DHAKA",1619,cake,
17694,17694.jpg,,PURAI PINIK,23.8219848,90.3922228,"558/1-A, E C B CHATTAR,MATIKATA, DHAKA-1206",1619,cake,
17704,17704.jpg,,MAMA HOTEL,23.8183624,90.3934497,55/1 MATIKATHA DHAKA,1619,cake,
17715,17715.jpg,,ALI AND SON,23.8210978,90.3932183,"537/6-B,MATIKATA,DHAKA-1206",1619,cake,
17727,17727.jpg,,SAJID STORE,23.7827644,90.3582135,"KALLAYANPUR 4 NO PORABOSTI,MIRPUR DHAKA",5134,cake,
17730,17730.jpg,"no_dan_cake,dan_cake,no_cake",SALMAN DEPARTMENT STORE,23.7857835,90.3628706,"361, DOKKHIN PAIKPARA, MIRPUR, DHAKA-1216",5134,cake,
17735,17735.jpg,,MILK VALLEY FOOD,23.8210586,90.3932197,"537/6-A, MATIKATA, DHAKA-1206",1619,cake,
17751,17751.jpg,no_dan_cake,MASUD GENERAL STORE,23.8191452,90.3949737,"91, MATIKATA BAZAR",1619,cake,
17757,17757.jpg,,LIMON STORE,23.7823925,90.3582135,KALLAYANPUR 4 NO PORABABOSTI,5134,cake,
17758,17758.jpg,,GAIBANDHA STORE,23.78914,90.3672834,"75/KA,MODDO PIRERBAG, MIRPUR, DHAKA-1216",5136,cake,
17764,17764.jpg,no_dan_cake,OMRIN GENERAL STORE,23.820449,90.3920958,"521 KHANPALLI, MATIKATA BAZAR, CANTONMENT",1619,cake,
17776,17776.jpg,"no_dan_cake,no_cake",SAKAL SANDHA  STORE,23.7831842,90.368585,"DAKKHIN PIRERBUG, MIRPUR,  DHAKA",5136,cake,
17781,17781.jpg,,ADHUNIKA FAMILY SHOP,23.8202303,90.3936407,"140, MATIKATA, DHAKA CANTONMENT, DHAKA-1206",1619,cake,
17782,17782.jpg,no_dan_cake,SHANJANA STORE,23.7947695,90.3522095,"63/9, ROAD#08,  SOUTH BISHIL, MIRPUR-1, DHAKA-1216",5135,cake,
17784,17784.jpg,,RUBEL TEA GEN. STORE,23.7853112,90.35932,"42,DESH SUPER MARKET, NOTON BAZAR,DHAKA-1207",5134,cake,
17790,17790.jpg,no_dan_cake,SOHEL GENAREL STORE,23.7891432,90.3676785,"116/4,MODDHO PIRARBAG ,DHAKA",5136,cake,
17792,17792.jpg,"no_dan_cake,no_cake",SUMON STORE,23.7833758,90.3586439,"2 NO BOSTI, 4 NO GOLI, MIRPUR, DHAKA-1216",5134,cake,
17795,17795.jpg,,SALAUDDIN TEA STORE,23.7914318,90.3490711,"BOROBAG BAJAR, MIRPUR-2",5133,cake,
17797,17797.jpg,no_dan_cake,SHUJON GENERAL STORE,23.8181563,90.3541042,"SEC-11, BLOCK-B, ROAD-12, HOUSE-7PALLOBI DHAKA-1216",5129,cake,
17810,17810.jpg,no_dan_cake,AYAAT DOT COM,23.7823664,90.3629509,"40, KOLLANPUR, MIRPUR, DHAKA-1216",5134,cake,
17824,17824.jpg,no_dan_cake,UNI TRADE POINT,23.7846607,90.3748795,"85/4 WEST KAFRUL, BOROBARI, TALTOLA",5139,cake,
